IDDesfecho,IDsOcorrenciasAssociadas,DataDoDesfecho,TipoDeDesfecho,FoiDesfechoValido,FonteDoDesfecho,BaseParaDesfecho,Bairro,Zona,Cidade,Estado,TextoRelatorioDesfecho,LegendaDoDesfecho,ResumoOcorrencia,PodeDivulgar
32697965100,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Jardim Paulista,São Paulo - Zona Oeste,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32724990804,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Jardim Paulista,São Paulo - Zona Oeste,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32604517702,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,Polícia,Ofício + Link da Matéria,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32717777848,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32693164860,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32668966327,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32729196664,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,,,,,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32729196664,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Moema Índios,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32717777848,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,,,,,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32728694703,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Moema Índios,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32695795984,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,,,,,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32698427189,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Moema Índios,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32668966327,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,,,,,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32697965100,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Moema Índios,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32695312141,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,,,,,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32604517702,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,Polícia,Ofício + Link da Matéria,Moema Índios,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32735029936,28505949046,2025-08-08,Indiciado,Não,,Somente Matéria,Paraíso,São Paulo - Centro,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, três pessoas foram detidas pelo 12° BPM/M após tentativa de invasão a condomínio no Paraíso.
Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policiais-trocam-tiros-com-bandidos-em-tentativa-de-arrastao-a-predio-no-paraiso-em-sp.ghtml (",,Sim
32693164860,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Moema Índios,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32695312141,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Jardim Paulista,São Paulo - Zona Oeste,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32695795984,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Moema Índios,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32728676763,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32668966327,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Moema Índios,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32724990804,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32693164860,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,,,,,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32604517702,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,Polícia,Ofício + Link da Matéria,Jardim Paulista,São Paulo - Zona Oeste,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32728694703,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Jardim Paulista,São Paulo - Zona Oeste,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
32680944697,"25981296992,27177793183,29381708975",2025-08-08,Indiciado,Sim,,Ofício + Link da Matéria,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,"Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, quinze pessoas foram detidas pelo 2º  CERCO SUL após invasão e roubo em condomínio de Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/sp/sao-paulo/noticia/2025/08/08/policia-prende-quadrilha-suspeita-de-praticar-roubos-a-condominios-em-moema-bairro-nobre-de-sp.ghtml",,Sim
